age,gender,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,uso_no_gaming,stress_level,gaming_cat,grades,grades_original,flag_grades_gt100,flag_ajustado
24,Male,1.96,1.76,7.93,72.27,4.94,6.82,4.86,Medium,Bajo,68.37,68.37,False,False
17,Male,5.2,2.92,8.1,68.72,0.91,10.77,5.57,Low,Medio,45.39,45.39,False,False
19,Female,4.43,3.07,6.81,80.2,3.63,5.58,1.15,Medium,Medio,55.63,55.63,False,False
20,Female,0.62,6.4,5.32,65.65,2.37,5.69,5.07,Medium,Bajo,81.57,81.57,False,False
16,Male,4.21,6.19,7.22,75.33,4.15,6.42,2.21,Medium,Medio,72.14,72.14,False,False
23,Female,6.33,3.6,6.2,71.01,2.02,9.76,3.43,Low,Alto,33.6,33.6,False,False
23,Female,0.65,2.87,4.03,89.84,1.51,5.39,4.74,Medium,Bajo,59.56,59.56,False,False
21,Female,7.12,7.88,6.38,87.99,1.04,10.65,3.53,Low,Alto,67.19,67.18615942288585,False,True
20,Male,4.63,9.42,7.26,63.8,4.36,6.79,2.16,Medium,Medio,85.9,85.9,False,False
23,Female,7.6,1.48,4.07,98.14,3.59,13.13,5.53,Low,Alto,15.46,15.46,False,False
18,Female,1.19,2.2,7.11,89.79,0.38,5.16,3.97,Medium,Bajo,71.39,71.39,False,False
18,Female,7.95,6.78,7.26,84.64,3.57,13.61,5.66,Low,Alto,50.46,50.46,False,False
17,Female,5.15,8.24,4.79,79.11,0.18,10.38,5.23,High,Medio,81.67,81.67336454108967,False,True
20,Other,4.54,8.12,6.16,67.12,0.91,9.92,5.38,Medium,Medio,73.35,73.35,False,False
18,Male,4.12,7.48,8.82,98.48,2.96,6.93,2.81,Medium,Medio,87.49,87.49,False,False
18,Female,0.19,8.99,8.42,60.31,2.32,6.13,5.94,Medium,Bajo,100.0,100.0,False,False
21,Female,7.52,2.96,6.05,87.7,4.2,12.78,5.26,Low,Alto,37.35,37.35,False,False
23,Female,5.15,1.97,5.75,80.3,3.04,7.84,2.69,Low,Medio,35.98,35.98,False,False
17,Male,0.73,6.54,4.62,96.1,4.82,6.21,5.48,Medium,Bajo,87.73,87.73,False,False
19,Male,0.17,8.4,4.18,75.23,4.28,4.95,4.78,High,Bajo,89.42,89.42,False,False
22,Female,0.41,6.24,5.49,80.75,1.7,5.04,4.63,Medium,Bajo,83.43,83.43,False,False
16,Female,4.83,9.57,8.6,89.69,4.17,5.91,1.08,Medium,Medio,98.84,98.84,False,False
16,Male,4.91,8.16,8.79,61.9,4.35,6.02,1.11,Medium,Medio,79.73,79.73,False,False
22,Female,4.0,7.31,8.06,62.18,4.85,8.47,4.47,Medium,Medio,89.7,89.6980518081304,False,True
22,Male,2.45,1.54,5.75,68.47,0.06,4.84,2.39,Medium,Bajo,41.53,41.53,False,False
16,Other,4.25,1.97,4.72,65.86,4.37,5.54,1.29,Medium,Medio,25.52,25.52,False,False
16,Female,4.13,8.06,6.98,60.26,0.35,6.56,2.43,Medium,Medio,78.56,78.56,False,False
19,Male,0.16,2.78,7.23,84.92,2.64,5.35,5.19,Medium,Bajo,76.54,76.54,False,False
20,Female,2.26,1.26,6.12,91.84,2.07,5.61,3.35,Medium,Bajo,49.55,49.55,False,False
20,Female,0.43,9.2,7.46,98.28,4.6,4.51,4.08,Medium,Bajo,100.0,107.78365499545406,True,True
19,Male,6.91,8.66,7.42,77.64,2.03,12.2,5.29,Low,Alto,87.23,87.23389105052934,False,True
23,Female,5.8,2.97,7.92,71.19,2.98,8.42,2.62,Low,Alto,50.72,50.72,False,False
22,Male,7.97,8.02,6.51,94.56,3.46,9.03,1.06,Low,Alto,76.77,76.77421316749144,False,True
24,Female,2.42,1.43,7.96,93.78,0.1,5.04,2.62,Medium,Bajo,63.93,63.93,False,False
22,Male,7.03,3.57,4.13,84.99,2.95,12.81,5.78,Low,Alto,25.56,25.56,False,False
16,Male,4.82,6.61,7.4,70.93,2.59,8.23,3.41,Medium,Medio,61.29,61.29,False,False
22,Male,3.63,7.87,5.18,96.34,2.97,7.48,3.85,High,Medio,87.89,87.89,False,False
16,Male,1.78,1.09,5.35,67.14,0.38,6.58,4.8,Medium,Bajo,53.99,53.99,False,False
22,Female,5.91,3.94,4.46,61.75,0.28,7.48,1.57,Low,Alto,29.98,29.98,False,False
23,Male,7.23,2.93,4.96,91.86,0.89,11.9,4.67,Low,Alto,27.86,27.86,False,False
24,Male,1.88,9.99,8.96,82.55,4.35,4.37,2.49,Medium,Bajo,100.0,100.0,False,False
18,Female,1.4,7.04,6.08,69.86,1.78,4.34,2.94,Medium,Bajo,86.21,86.21,False,False
19,Female,5.57,4.65,8.64,86.84,2.17,7.92,2.35,Low,Alto,61.38,61.38001662332936,False,True
19,Female,7.82,1.68,4.81,90.67,1.95,9.59,1.77,Low,Alto,14.13,14.13,False,False
24,Female,6.0,6.39,5.02,93.78,3.57,8.81,2.81,Low,Alto,55.16,55.16,False,False
22,Female,2.28,6.78,6.79,71.29,1.3,3.75,1.47,Medium,Bajo,88.59,88.59,False,False
18,Male,3.36,8.35,5.75,61.02,0.34,8.58,5.22,High,Medio,80.26,80.26,False,False
20,Male,3.07,3.6,7.22,80.4,1.89,5.6,2.53,Medium,Medio,65.61,65.61,False,False
22,Other,6.82,9.83,6.11,94.24,3.64,11.09,4.27,Low,Alto,81.27,81.27046265317097,False,True
23,Male,6.17,4.96,8.06,68.31,4.57,8.65,2.48,Low,Alto,59.74,59.74,False,False
16,Male,4.71,3.66,6.16,76.85,0.25,6.76,2.05,Medium,Medio,56.47,56.47,False,False
17,Male,2.2,4.14,6.86,70.26,4.05,6.77,4.57,Medium,Bajo,65.97,65.97,False,False
22,Male,7.5,5.68,5.61,60.53,0.33,11.62,4.12,Low,Alto,35.09,35.09,False,False
17,Female,5.23,9.43,7.52,95.94,1.65,7.32,2.09,Low,Medio,100.0,111.44977400309364,True,True
22,Female,7.76,7.62,7.27,65.4,0.11,11.82,4.06,Low,Alto,53.84,53.83818297667486,False,True
24,Other,4.64,6.19,5.99,90.67,4.56,5.67,1.03,Medium,Medio,69.82,69.82,False,False
17,Female,6.57,2.47,5.38,73.86,3.53,8.45,1.88,Low,Alto,23.07,23.07,False,False
22,Male,6.5,2.34,7.07,71.11,1.85,11.14,4.64,Low,Alto,37.87,37.87,False,False
19,Male,2.7,5.52,8.72,97.64,1.89,5.75,3.05,Medium,Bajo,91.07,91.07,False,False
17,Other,7.71,7.56,4.66,86.29,3.2,9.73,2.02,High,Alto,53.37,53.3688506099104,False,True
22,Male,0.18,7.76,8.0,87.48,0.45,3.71,3.53,Medium,Bajo,100.0,108.54758788012197,True,True
20,Male,6.15,3.03,6.71,90.39,0.73,9.48,3.33,Low,Alto,48.65,48.65,False,False
16,Female,7.72,1.9,6.63,73.64,4.24,11.89,4.17,Low,Alto,21.57,21.57,False,False
20,Female,2.71,4.46,8.81,82.55,1.01,4.07,1.36,Medium,Bajo,72.63,72.63,False,False
18,Male,5.18,9.26,7.03,70.81,3.63,10.28,5.1,Low,Medio,86.89,86.88848673644034,False,True
22,Female,4.5,5.91,8.15,93.38,1.13,5.79,1.29,Medium,Medio,77.37,77.37,False,False
21,Other,6.09,3.88,6.57,83.97,0.44,9.36,3.27,Low,Alto,44.42,44.42,False,False
23,Male,6.93,3.91,5.25,69.74,4.5,11.48,4.55,Low,Alto,27.61,27.61,False,False
20,Female,4.82,2.19,7.47,95.99,4.51,7.54,2.72,Medium,Medio,48.64,48.64,False,False
17,Male,6.53,5.26,8.62,83.23,3.03,12.08,5.55,Low,Alto,54.7,54.7,False,False
24,Female,2.5,8.12,8.21,79.8,2.31,7.28,4.78,Medium,Bajo,100.0,100.0,False,False
23,Female,1.83,9.72,4.99,61.38,2.76,4.96,3.13,High,Bajo,94.91,94.91,False,False
21,Other,3.45,5.51,5.58,96.39,2.04,5.37,1.92,Medium,Medio,68.19,68.19,False,False
22,Male,5.42,2.5,6.58,98.09,3.79,6.64,1.22,Low,Medio,48.04,48.04,False,False
24,Male,1.5,7.15,6.86,82.5,3.77,6.51,5.01,Medium,Bajo,95.91,95.91,False,False
22,Male,5.44,7.81,4.97,77.7,4.09,7.41,1.97,High,Medio,67.77,67.77356549729781,False,True
18,Female,3.15,1.65,5.15,74.38,2.61,5.5,2.35,Medium,Medio,40.38,40.38,False,False
21,Male,6.36,8.65,7.79,70.72,4.01,7.41,1.05,Low,Alto,84.42,84.419654925749,False,True
22,Male,0.29,8.46,7.65,82.98,0.78,1.38,1.09,Medium,Bajo,100.0,109.622385856771,True,True
17,Male,5.34,5.25,8.2,65.12,0.15,7.49,2.15,Low,Medio,60.72,60.72,False,False
18,Male,5.2,6.04,8.66,96.77,3.24,10.56,5.36,Low,Medio,71.12,71.12,False,False
19,Male,7.53,7.42,5.54,67.04,0.53,12.43,4.9,High,Alto,56.29,56.29131491705728,False,True
21,Female,5.71,7.09,8.3,89.82,2.75,10.56,4.85,Low,Alto,85.11,85.10717100063141,False,True
16,Male,6.37,1.15,7.33,72.28,3.61,11.51,5.14,Low,Alto,20.37,20.37,False,False
24,Male,7.24,2.1,8.79,69.04,2.04,9.17,1.93,Low,Alto,25.63,25.63,False,False
20,Female,5.4,2.46,5.36,82.31,0.22,11.3,5.9,Low,Medio,34.92,34.92,False,False
22,Female,2.32,7.8,5.35,90.6,4.44,4.48,2.16,High,Bajo,89.41,89.41,False,False
24,Male,6.96,4.96,7.52,89.07,0.22,8.71,1.75,Low,Alto,59.97,59.96813010775736,False,True
24,Male,5.98,5.91,8.64,69.35,4.52,8.45,2.47,Low,Alto,61.36,61.36,False,False
16,Female,3.4,7.95,8.12,73.22,0.26,7.05,3.65,Medium,Medio,82.45,82.45,False,False
16,Male,5.68,4.07,7.64,94.75,3.68,7.3,1.62,Low,Alto,61.39,61.39,False,False
18,Female,6.94,7.74,5.94,88.93,4.62,11.63,4.69,High,Alto,61.32,61.32424379741681,False,True
21,Male,7.81,4.98,7.59,88.51,4.53,10.67,2.86,Low,Alto,49.89,49.89,False,False
17,Male,7.62,4.39,8.01,70.76,4.47,11.46,3.84,Low,Alto,43.38,43.38,False,False
16,Male,2.6,4.0,7.77,91.68,4.42,7.27,4.67,Medium,Bajo,68.63,68.63,False,False
16,Female,3.37,9.68,7.38,74.34,2.55,8.88,5.51,Medium,Medio,99.29,99.29,False,False
20,Female,0.88,7.95,4.24,76.06,2.79,5.98,5.1,High,Bajo,92.63,92.63,False,False
19,Male,1.98,1.18,7.3,71.5,3.1,5.67,3.69,Medium,Bajo,60.1,60.1,False,False
16,Female,7.04,9.59,6.37,64.86,4.48,13.02,5.98,Low,Alto,68.3,68.30205990665893,False,True
19,Male,2.89,7.98,8.81,76.82,4.19,6.54,3.65,Medium,Medio,96.15,96.15,False,False
18,Male,4.96,2.34,7.04,60.68,3.91,8.64,3.68,Medium,Medio,42.48,42.48,False,False
17,Female,5.33,1.69,7.04,78.24,3.38,7.12,1.79,Low,Medio,52.66,52.6554780053678,False,True
24,Male,6.25,3.77,8.97,89.0,3.09,7.99,1.74,Low,Alto,53.27,53.27,False,False
16,Female,1.46,6.62,4.47,98.43,4.61,3.3,1.84,Medium,Bajo,80.27,80.27,False,False
22,Female,2.44,6.55,5.38,63.14,0.96,6.4,3.96,Medium,Bajo,83.08,83.08,False,False
19,Female,3.59,3.48,7.28,71.25,0.96,6.67,3.08,Medium,Medio,57.16,57.16,False,False
20,Female,2.92,5.01,5.58,79.77,4.91,5.85,2.93,Medium,Medio,73.55,73.55,False,False
20,Male,7.86,2.91,5.73,66.82,2.77,9.5,1.64,Low,Alto,15.06,15.06,False,False
16,Male,6.68,1.46,8.46,64.67,2.42,9.59,2.91,Low,Alto,30.22,30.22,False,False
21,Male,3.84,5.65,6.9,78.09,4.25,6.73,2.89,Medium,Medio,66.45,66.45,False,False
24,Male,7.03,4.12,4.51,83.23,4.25,11.13,4.1,Low,Alto,27.12,27.12,False,False
17,Female,2.78,5.89,5.55,92.81,0.88,5.72,2.94,Medium,Bajo,85.16,85.16,False,False
22,Male,6.29,9.52,4.38,99.91,0.87,9.38,3.09,High,Alto,84.9,84.90087952116346,False,True
21,Female,1.79,2.29,6.78,90.97,3.98,4.15,2.36,Medium,Bajo,68.22,68.22,False,False
20,Male,6.18,1.02,4.87,68.85,3.93,7.84,1.66,Low,Alto,20.2,20.2,False,False
19,Female,3.65,1.69,8.29,89.92,1.13,6.15,2.5,Medium,Medio,52.94,52.94,False,False
19,Female,0.86,5.16,6.89,81.49,4.21,2.07,1.21,Medium,Bajo,81.38,81.38,False,False
21,Female,2.19,7.36,4.3,78.03,2.4,4.21,2.02,High,Bajo,85.24,85.23670735201866,False,True
19,Male,3.22,6.23,5.5,97.43,2.35,5.84,2.62,Medium,Medio,73.26,73.26,False,False
20,Female,5.99,5.45,7.08,88.08,4.93,7.72,1.73,Low,Alto,53.68,53.68,False,False
21,Male,0.58,4.19,5.68,87.27,2.6,4.9,4.32,Medium,Bajo,69.49,69.49200645034416,False,True
20,Male,5.28,3.79,6.57,60.47,0.69,7.68,2.4,Low,Medio,38.06,38.06,False,False
22,Male,5.73,4.39,8.55,94.6,1.4,9.81,4.08,Low,Alto,70.63,70.63,False,False
24,Female,5.23,6.5,5.75,91.73,1.67,9.45,4.22,Low,Medio,56.71,56.71,False,False
22,Male,6.09,2.51,5.68,71.96,4.79,9.33,3.24,Low,Alto,29.14,29.14,False,False
22,Female,1.43,7.94,8.1,71.68,1.32,4.68,3.25,Medium,Bajo,100.0,100.0,False,False
19,Other,4.7,6.18,5.59,62.14,2.15,8.61,3.91,Medium,Medio,63.95,63.94509158992516,False,True
16,Male,7.53,3.42,4.39,62.03,3.75,9.84,2.31,Low,Alto,19.73,19.73,False,False
23,Female,4.89,5.51,4.9,86.74,1.37,6.0,1.11,Medium,Medio,55.68,55.68,False,False
19,Female,4.83,9.55,8.62,67.45,3.51,9.12,4.29,Medium,Medio,96.36,96.36,False,False
16,Male,5.89,1.18,8.67,96.94,1.04,9.93,4.04,Low,Alto,45.0,45.0,False,False
20,Female,2.67,2.8,5.12,93.7,1.21,6.05,3.38,Medium,Bajo,55.58,55.57576683094328,False,True
23,Male,5.6,5.04,6.77,73.96,4.93,10.98,5.38,Low,Alto,58.81,58.81,False,False
19,Female,7.33,6.75,4.69,75.2,1.84,10.87,3.54,Low,Alto,40.56,40.56,False,False
23,Male,0.09,2.91,7.37,73.09,3.65,2.61,2.52,Medium,Bajo,59.86,59.86,False,False
23,Male,6.96,9.38,4.93,63.7,4.2,11.53,4.57,High,Alto,68.12,68.11785699795801,False,True
18,Female,1.75,6.78,4.25,61.26,1.73,7.56,5.81,Medium,Bajo,74.99,74.99,False,False
24,Male,3.65,8.9,8.12,78.09,1.79,8.33,4.68,Medium,Medio,100.0,100.0,False,False
18,Male,6.82,3.96,5.63,97.72,3.87,12.36,5.54,Low,Alto,45.45,45.45,False,False
16,Male,6.59,8.46,4.54,96.69,3.04,8.15,1.56,High,Alto,72.95,72.94866651737611,False,True
17,Male,7.14,4.4,8.17,92.39,1.81,8.74,1.6,Low,Alto,53.38,53.38,False,False
21,Female,7.52,3.27,7.81,85.14,3.75,9.29,1.77,Low,Alto,31.68,31.68,False,False
17,Female,3.58,9.2,7.42,94.25,4.32,8.09,4.51,Medium,Medio,91.32,91.32,False,False
21,Female,5.25,1.83,8.56,80.6,1.18,8.2,2.95,Low,Medio,42.27,42.27,False,False
16,Female,3.12,9.49,6.45,67.21,0.12,6.51,3.39,Medium,Medio,85.24,85.24,False,False
16,Male,2.81,5.13,4.64,87.37,1.37,5.12,2.31,Medium,Medio,66.06,66.06,False,False
20,Male,3.45,9.93,4.31,96.83,3.37,8.13,4.68,High,Medio,100.0,100.0,False,False
24,Female,5.94,5.86,5.59,60.78,4.58,11.17,5.23,Low,Alto,47.19,47.19,False,False
23,Female,4.01,7.82,4.43,70.06,4.32,5.81,1.8,High,Medio,71.9,71.9,False,False
18,Male,6.51,1.06,6.68,70.62,1.11,8.47,1.96,Low,Alto,16.03,16.03,False,False
18,Male,5.96,5.47,4.07,63.96,4.41,8.66,2.7,Low,Alto,36.49,36.49,False,False
16,Female,0.16,7.64,6.22,69.02,4.05,2.56,2.4,Medium,Bajo,94.02,94.02,False,False
18,Female,5.04,8.05,4.89,75.36,3.67,8.7,3.66,High,Medio,75.06,75.06391419649931,False,True
16,Female,3.49,2.42,5.84,97.59,3.44,8.25,4.76,Medium,Medio,58.27,58.26619118634432,False,True
23,Male,3.65,4.77,7.38,94.41,4.04,8.62,4.97,Medium,Medio,77.53,77.53,False,False
16,Female,6.55,4.77,5.75,97.84,4.31,8.59,2.04,Low,Alto,48.15,48.15,False,False
20,Male,4.38,1.93,5.71,64.82,4.1,6.26,1.88,Medium,Medio,45.81,45.81,False,False
24,Male,7.08,4.99,8.95,61.12,0.61,9.9,2.82,Low,Alto,49.7,49.7,False,False
22,Female,5.7,8.26,7.59,64.4,3.61,7.44,1.74,Low,Alto,78.95,78.94915760250584,False,True
19,Male,4.42,3.7,6.57,96.57,4.21,5.88,1.46,Medium,Medio,68.82,68.8168243259428,False,True
24,Male,6.04,4.89,6.9,66.3,0.93,8.25,2.21,Low,Alto,41.12,41.12,False,False
24,Other,0.31,9.65,7.1,82.91,1.07,3.28,2.97,Medium,Bajo,100.0,105.421651582523,True,True
17,Female,0.22,1.29,4.12,69.1,3.93,4.16,3.94,Medium,Bajo,39.8,39.8,False,False
21,Female,0.67,6.32,4.4,60.83,1.72,5.29,4.62,Medium,Bajo,78.24,78.24,False,False
19,Male,3.5,7.69,7.25,63.38,2.0,5.61,2.11,Medium,Medio,85.83,85.83,False,False
23,Male,1.88,7.85,5.82,88.39,1.89,6.97,5.09,High,Bajo,93.33,93.33,False,False
22,Female,7.87,7.44,4.28,67.29,1.06,9.04,1.17,High,Alto,58.48,58.47946779961815,False,True
22,Female,4.34,7.54,5.49,69.17,4.69,7.56,3.22,High,Medio,71.15,71.15,False,False
24,Female,5.3,1.53,4.65,75.09,4.03,9.47,4.17,Low,Medio,30.07,30.07,False,False
20,Male,2.23,5.81,8.58,86.29,1.25,4.69,2.46,Medium,Bajo,89.29,89.29,False,False
21,Male,2.57,8.05,5.01,78.77,0.53,6.99,4.42,High,Bajo,80.39,80.39,False,False
16,Other,2.68,1.85,4.72,97.78,1.86,8.02,5.34,Medium,Bajo,53.34,53.34,False,False
21,Female,5.59,1.11,7.13,77.37,2.08,7.04,1.45,Low,Alto,34.78,34.78,False,False
17,Male,3.79,8.33,6.61,67.97,0.04,7.35,3.56,Medium,Medio,77.4,77.4,False,False
21,Male,4.14,7.41,6.88,81.45,4.44,5.23,1.09,Medium,Medio,68.04,68.04,False,False
24,Female,4.74,4.71,6.18,78.04,4.26,7.14,2.4,Medium,Medio,58.71,58.71,False,False
23,Male,6.15,9.46,6.34,91.49,4.25,7.83,1.68,Low,Alto,88.09,88.09014905630427,False,True
24,Male,0.72,7.9,7.89,97.4,4.03,4.84,4.12,Medium,Bajo,100.0,100.0,False,False
23,Male,6.21,9.71,5.1,93.45,3.67,8.45,2.24,High,Alto,89.82,89.81559853415565,False,True
18,Female,4.51,9.36,5.98,75.56,3.17,6.92,2.41,High,Medio,87.97,87.97,False,False
23,Male,5.35,5.33,8.79,68.64,4.8,7.38,2.03,Low,Medio,69.45,69.45,False,False
21,Other,2.62,7.79,4.95,96.58,3.56,4.84,2.22,High,Bajo,90.95,90.95,False,False
21,Male,3.28,7.02,5.47,75.44,3.15,5.41,2.13,High,Medio,81.71,81.71325766621348,False,True
21,Female,1.85,8.3,4.96,90.81,3.94,6.34,4.49,High,Bajo,90.7,90.7,False,False
18,Male,7.83,8.09,4.1,99.58,1.23,13.61,5.78,High,Alto,67.48,67.48229586455284,False,True
16,Female,3.98,2.38,5.35,83.1,4.84,7.43,3.45,Medium,Medio,43.68,43.68,False,False
19,Other,7.97,3.1,4.23,79.2,0.1,11.97,4.0,Low,Alto,11.25,11.25,False,False
21,Female,3.92,3.39,4.77,87.99,3.24,9.01,5.09,Medium,Medio,53.48,53.48,False,False
17,Female,1.76,8.37,5.81,67.76,0.39,5.14,3.38,High,Bajo,84.94,84.94,False,False
22,Female,4.06,8.3,4.1,79.53,4.27,6.57,2.51,High,Medio,70.0,70.0,False,False
22,Female,0.32,5.46,7.76,72.49,4.84,6.07,5.75,Medium,Bajo,82.04,82.04,False,False
19,Female,7.24,6.23,7.98,66.57,2.04,12.77,5.53,Low,Alto,55.23,55.22991653122002,False,True
19,Other,6.55,8.44,6.06,84.41,4.29,8.65,2.1,Low,Alto,91.31,91.31340972266264,False,True
16,Male,5.81,3.81,8.92,83.03,1.68,10.33,4.52,Low,Alto,55.03,55.03,False,False
17,Other,4.88,1.45,7.39,90.45,0.8,9.12,4.24,Medium,Medio,40.64,40.64,False,False
24,Male,4.64,5.34,7.72,94.92,1.38,8.89,4.25,Medium,Medio,71.16,71.16,False,False
23,Male,7.97,9.22,4.96,68.82,1.51,13.12,5.15,High,Alto,61.81,61.80926861984506,False,True
23,Male,2.22,8.11,8.19,91.19,3.15,6.59,4.37,Medium,Bajo,92.63,92.63,False,False
24,Male,6.24,4.3,8.73,74.7,3.98,9.83,3.59,Low,Alto,52.53,52.53,False,False
22,Female,4.65,1.58,5.18,85.15,1.03,9.88,5.23,Medium,Medio,33.43,33.43,False,False
24,Female,7.81,6.73,7.43,94.01,0.44,10.13,2.32,Low,Alto,56.0,56.0,False,False
17,Female,6.62,8.51,7.73,70.25,1.11,11.02,4.4,Low,Alto,76.29,76.28885790113722,False,True
21,Female,7.99,6.98,5.53,84.04,1.48,12.5,4.51,Low,Alto,43.14,43.14,False,False
18,Female,4.71,4.83,6.38,79.21,1.4,10.06,5.35,Medium,Medio,57.14,57.14,False,False
21,Female,1.64,2.11,4.49,91.62,1.1,7.63,5.99,Medium,Bajo,52.55,52.55,False,False
18,Male,4.03,9.2,4.87,87.89,2.33,7.82,3.79,High,Medio,94.19,94.19,False,False
23,Female,5.69,3.48,4.31,90.79,4.28,9.11,3.42,Low,Alto,40.29,40.29,False,False
19,Female,6.19,3.02,6.8,71.52,0.5,10.19,4.0,Low,Alto,40.58,40.58,False,False
21,Female,0.0,8.34,7.13,88.17,4.31,4.29,4.29,Medium,Bajo,100.0,106.75471100090724,True,True
24,Female,4.04,9.83,8.58,84.23,2.49,8.6,4.56,Medium,Medio,100.0,100.0,False,False
17,Female,1.88,6.94,6.71,78.27,3.3,4.29,2.41,Medium,Bajo,85.8,85.8,False,False
17,Male,7.0,6.62,5.3,75.13,4.08,10.44,3.44,Low,Alto,43.22,43.22,False,False
22,Male,1.22,3.87,4.3,73.26,1.52,4.07,2.85,Medium,Bajo,60.21,60.21,False,False
17,Female,5.33,1.18,8.42,60.39,4.77,6.52,1.19,Low,Medio,35.75,35.75,False,False
17,Female,2.13,2.73,6.39,66.78,0.42,6.18,4.05,Medium,Bajo,64.29,64.29,False,False
19,Female,2.85,6.26,7.69,62.36,2.64,8.22,5.37,Medium,Medio,81.92,81.92,False,False
24,Male,7.52,2.36,4.07,93.93,1.27,13.13,5.61,Low,Alto,26.43,26.43,False,False
23,Male,1.92,8.95,6.44,94.4,2.04,5.51,3.59,Medium,Bajo,100.0,100.0,False,False
17,Female,0.76,2.69,5.63,93.85,2.24,5.59,4.83,Medium,Bajo,67.59,67.59,False,False
23,Male,0.55,5.7,4.15,92.72,4.57,5.11,4.56,Medium,Bajo,80.72,80.72090616811691,False,True
19,Female,4.04,5.61,7.88,68.85,2.21,6.18,2.14,Medium,Medio,78.47,78.4736529314169,False,True
17,Male,5.13,6.44,6.56,79.67,3.49,6.44,1.31,Low,Medio,63.17,63.17,False,False
22,Male,2.62,3.95,5.67,96.31,4.76,7.36,4.74,Medium,Bajo,70.95,70.95,False,False
21,Female,5.52,8.86,8.03,90.39,2.47,7.93,2.41,Low,Alto,100.0,101.85779588834342,True,True
20,Male,0.49,5.0,6.23,60.07,2.04,4.24,3.75,Medium,Bajo,71.71,71.71,False,False
16,Female,6.86,7.3,4.02,78.38,4.86,10.48,3.62,High,Alto,62.1,62.10294799589512,False,True
17,Female,6.53,6.72,8.72,60.43,4.14,11.62,5.09,Low,Alto,68.89,68.89,False,False
23,Male,7.88,2.05,5.28,71.23,4.7,12.1,4.22,Low,Alto,5.43,5.43,False,False
16,Female,7.49,6.6,8.15,77.43,1.99,12.73,5.24,Low,Alto,60.27,60.27,False,False
18,Female,2.85,5.96,8.08,95.72,3.48,7.61,4.76,Medium,Medio,91.29,91.29,False,False
17,Male,3.19,9.09,4.81,86.18,1.25,9.19,6.0,High,Medio,86.96,86.96,False,False
20,Male,5.97,8.93,6.37,74.5,4.33,11.29,5.32,Low,Alto,85.33,85.3279625577168,False,True
19,Male,1.07,2.36,4.2,79.63,4.67,3.13,2.06,Medium,Bajo,56.39,56.39,False,False
22,Female,2.51,1.74,5.77,92.7,1.34,8.32,5.81,Medium,Bajo,53.45,53.45,False,False
20,Female,0.95,3.65,7.65,71.99,0.52,3.65,2.7,Medium,Bajo,76.01,76.01,False,False
23,Female,3.64,9.88,5.19,84.6,1.0,7.68,4.04,High,Medio,100.0,100.0,False,False
19,Female,4.42,1.19,4.59,70.49,3.16,10.13,5.71,Medium,Medio,32.88,32.88,False,False
21,Female,1.69,7.06,6.54,79.2,1.36,3.76,2.07,Medium,Bajo,94.12,94.12,False,False
19,Female,0.21,6.48,6.68,60.99,3.19,5.5,5.29,Medium,Bajo,97.17,97.16537350415764,False,True
17,Female,5.75,6.82,7.38,94.09,1.75,11.52,5.77,Low,Alto,69.72,69.7211392990849,False,True
16,Male,0.16,2.96,7.8,61.93,4.58,5.43,5.27,Medium,Bajo,65.39,65.39,False,False
16,Female,7.79,3.04,7.48,68.97,2.26,12.89,5.1,Low,Alto,25.7,25.7,False,False
23,Female,1.77,4.88,8.23,73.34,2.49,4.09,2.32,Medium,Bajo,79.3,79.3,False,False
19,Female,5.31,1.86,5.11,85.01,1.74,8.35,3.04,Low,Medio,29.93,29.93,False,False
20,Female,3.48,1.67,6.85,88.8,0.37,8.28,4.8,Medium,Medio,42.8,42.8,False,False
23,Male,0.48,1.8,5.8,63.22,2.47,2.07,1.59,Medium,Bajo,45.91,45.91,False,False
22,Female,3.78,6.16,8.81,61.74,3.87,9.22,5.44,Medium,Medio,74.8,74.8,False,False
23,Male,4.13,4.58,6.2,91.96,4.77,6.18,2.05,Medium,Medio,58.38,58.38,False,False
23,Female,6.84,3.64,8.8,88.49,0.38,10.66,3.82,Low,Alto,49.91,49.91,False,False
21,Male,5.86,3.84,7.85,93.26,3.99,7.39,1.53,Low,Alto,55.39,55.39,False,False
17,Female,0.63,2.87,7.59,87.06,1.34,2.56,1.93,Medium,Bajo,74.48,74.48,False,False
21,Female,1.67,4.7,6.46,90.04,4.11,5.6,3.93,Medium,Bajo,79.21,79.21,False,False
16,Female,2.5,2.83,6.22,75.16,1.71,6.67,4.17,Medium,Bajo,61.91,61.91,False,False
16,Male,0.93,7.28,6.63,83.61,0.57,3.28,2.35,Medium,Bajo,95.99,95.99,False,False
18,Other,3.66,2.12,5.47,92.22,3.06,5.26,1.6,Medium,Medio,49.38,49.38,False,False
18,Female,6.98,8.46,7.56,66.88,4.47,11.62,4.64,Low,Alto,74.33,74.33105727050538,False,True
20,Female,4.12,1.81,7.97,76.91,0.91,9.32,5.2,Medium,Medio,48.05,48.05,False,False
16,Male,5.83,9.31,7.86,89.62,0.11,7.95,2.12,Low,Alto,98.73,98.7316965227058,False,True
21,Female,5.46,8.5,6.17,81.31,4.42,9.92,4.46,Low,Medio,89.69,89.68905649966673,False,True
22,Male,6.8,7.13,4.36,87.27,3.49,9.73,2.93,High,Alto,57.62,57.617304515871176,False,True
